Location,Name,Description,Latitude,Longitude,Altitude,Map
"South Las Vegas Boulevard, Henderson, Clark County, Nevada, 89054, United States","Exit 25 off I-15, SE Side","large BLM area. road goes in multiple directions. you can drive up to the base of the mountain, but warning, there were target shooters up there when I pulled in (stayed close to the road as it was getting dark). I pulled into a circular spot. hybrid SUV pulling a 13' TT. Roads a bit bumpy, but if I could make it, anyone can. this spot can accommodate a slightly larger TT, 20' or so. the shooters did leave before it got too dark.  highway noise.  full bars on Verizon. there were 2 other areas prior to this spot.  it's dark now, will try to add pics tomorrow. ",35.895556,-115.216327,878.12353515625
"Arnoldstown Road, Arnoldtown, Frederick County, Maryland, 21755, United States",Appalachian trail parking lot,"Parking lot for a section of the Appalachian trail. Across the street from a state park but not technically within the park boundaries. Spent one night here without issue, one other van parked here all night. Dark and quiet. Not much cell service ",39.406223,-77.638981,281.92166490200907
"Bonneville Speedway Access Road, Tooele County, Utah, United States",Bonneville Salt Flats International Raceway,Large parking area near the area where you can drive out onto the salt flats. I parked on the asphalt but there was also someone camped out on the flats themselves. Relatively quiet at night but a lot of cars start showing up pretty early in the morning,40.762387,-113.899296,1274.9
"Meadow Road, Rocky Hill Center Historic District, Rocky Hill, Capitol Planning Region, Connecticut, 06067, United States",Ferry Park,It’s a large parking lot on the Connecticut River at the ferry entrance. There are trash and recycle containers as well as pot-a-potties. Lots of green space.  ,41.666859,-72.630092,3.808040654286742
"656, 122 Street Ocean, Marathon, Monroe County, Florida, 33050, United States",San Pablo Catholic Church,Big parking lot. Quiet and secure place. We stayed one overnight. No sign that it’s not allowed to stay. ,24.729717,-81.026183,2.255519927823362
"Interchange 49 - Depew, 6650, Transit Road, Buffalo, Erie County, New York, 14221, United States",Park and Ride Lot,This is a park and ride/commuter lot with a 16 hour limit. There are no signs prohibiting camping. The lot is lit and there are trash barrels. Large RVs can fit in the parking area although there are no specific parking spaces for them.,42.946331,-78.697936,211.4773474568501
"UT 83, Corinne, Box Elder County, Utah, 84307, United States",Pintail Marsh,Small lot for hunters to park in. Suitable for vans/camper trucks only. No services. Marsh hiking in all directions. No gFi LTE here. Mosquitos and Dear looking files (?) immediately attacked me (here in late Sept.) Good spot to spend the night. Looks like it is state land.,41.608439,-112.332753,1269.5216983595735
"Buckeye Trail, Peninsula Village Historic District, Peninsula, Summit County, Ohio, 44264, United States",Lock 29 Trailhead,Car park for Lock 29 Trailhead. No RV designated spots so not for anything too big. Flush toilets. National Park website says it is open 24 hours. We had a quiet night without issues and cycled the trail the next day.,41.243447,-81.550095,177.00177001953125
"Taos County, New Mexico, 87564, United States",Killer view spot! ,"Awesome spot! One of my favorite in all of New Mexico. I stayed here a week and only saw one other person just passing through. 
Super quiet, 2-3 bars AT&T, great place to explore and let the dog run around. 
Amazing view! ",36.629845,-105.657345,2309.9
"Green Valley 405, Gila County, Arizona, 85541, United States",NF-405A,"Several places off the dirt road. I had no problem with my 2WD vehicle this time of year. Verizon signal is weak but still make phone calls and text. No services. Close to the city of Payson, which has a Wal-Mart, restaurants, laundrymat, and gas stations. ",34.285015,-111.125586,1635.21875
"North 5300 West, Harrisburg, Hurricane, Washington County, Utah, United States",Quail Creek Overlook,"Large level spot right opposite the Quail Creek Reservoir Overlook (signposted). This side (opposite the overlook) is outside the state park. Also fits one large rig. A lot of cars driving by, and it’s right beside the road. Works for a night, and has great views of the reservoir and cliffs beyond. 2 bars mobile signal",37.197418,-113.392593,927.4921398404986
"239, Banner Grade, Whispering Pines, Julian, San Diego County, California, 92036, United States",Banner Creek BLM,"Fairly flat spot just within BLM land off Hwy 79. 2 bars Verizon LTE. Some road noise, but it’s mostly sheltered. The entrance comes up very quick off the hwy and it’s a bit steep. May be troublesome for vans. I was in a Tundra. ",33.084878,-116.574906,1037.4435348510742
"Taos County, New Mexico, 87619, United States",Rio Grand Del Norte Rim,"We picked a nice flat spot near rim and just west of the dirt track that serves as a road

A few rutted areas coming this far - clearance required - unless you decide to just drive around the worst spots (others have, and even created new tracks)

Stunning views up and down the canyon - many spots the camp and much further in then we went so far 

Will camp here again a second night, and pick a new spot (probably further in)

No trees to speak of, no amenities - but a bar of ATT cell and my Weboost worked great to get full LTE/5g (5g less likely)",36.765671,-105.667813,2276.915545114316
"Douglas County, Oregon, United States",Signal Tree Rd- BLM,"Many spots along Signal Tree road within BLM zones. Forest road paved, narrow and twisty, but paved.
Nice view of the valley above the clouds in the morning.
2-3 cell bars
Spots are Starlink friendly, freshly harvested forest in some area",42.991982,-123.743824,548.7297005923465
"Harbor Bay Trail, Hutchinson County, Texas, United States",Free lakefront camping with showers!,"Adding this as a boondocking site in addition to the “established campground” type site because it’s 100% free! And it has water, trash, bathrooms, and showers! 3 bars with Verizon. ",35.680532,-101.598191,952.278396400623
"Secondhand Spring, Kraken, Pershing County, Nevada, United States",BRC Overlook 3,"Another nice flat spot with nice views of sunset and sunrise over the Burning Man location. There's a short road that turns off to this spot (see Google Maps satellite view). I had zero wind, but if it's windy know that there is no wind break at these sites.
... 5 bars AT&T LTE+",40.823647,-119.22524,1218.9931640625
"Digier Road, Kern County, California, 93243, United States",Tejon Ranch ,"Just a pull off next to the road, fairly level and quiet. You can hear the 5 freeway off in the distance but not bad at all.. I’d say it’s good for a night with some slight traffic in the morning.",34.884377,-118.904221,939.7225607705672
"544, McPike Branch Road, Lawrence County, Indiana, 47264, United States",HNF campsite,"Designated campsite in Hoosier National Forest. There's a small gravel lot with a fire pit for car camping, and a hiking trail that leads to a tent only campsite, about a hundred yards into the forest. Along the hiking trail, past the campsite, is a nice pond no more than 200 yards down a steep section of trail. I didn't try my luck, but fishing is allowed, with a license, in the HNF.
Two bars AT&T, plenty for YouTube.",38.981075,-86.342277,255.6
"Ocean Avenue, Carmel-by-the-Sea, Monterey County, California, 92921, United States",devendorf park ocean ave,"We park on the street on Ocean Ave beside Devendorf Park (no signs about not allowed during de night - about the day I don't remember).
No problems.
On the park we have restrooms and water to drink.",36.555244,-121.920327,1.7
"827, Wind Creek Road, Crook County, Wyoming, 82721, United States",Wind Creek Road pull out,"Really nice pull out off the I90, it gets quiet at night and it is far enough from the highway to feel safe. 3 or 4 cars passed by on the Wind Creek Road to cross the I90 under the bridge but that's it - no one bothered us. IMO the only decent spot in this area",44.273281,-104.823218,1257.7203369140625
"1443, Redwood Highway, Del Norte County, California, 95531, United States",Crescent City Beach,"Large pulloff by the side of the road, in front of the beach.  A few no camping signs, but quite a few rigs camped here anyways.  I'm not sure if it's enforced.  it doesn't look like it.   I didn't stay here. but I might next time I'm here.",41.743224,-124.169285,-29.1131591796875
"Pinta Road, Fort Defiance Agency, Apache County, Arizona, United States",Pinta Road,"This is a nice level spot with excellent cell service (AT&T) and a good place to let the dog explore. There is some road noise from the highway but you can just drive up the road further if that bothers you. 
Great location just 10 minutes to the national park. Very slippery mud when wet. Avoid after rain or snow.",35.101972,-109.64,1728.5457420535386
"Hancock Road, Kane County, Utah, United States",BLM land,"Nice spot that doesn't require going through sand. We don't have 4wd, so other spots in the area weren't options without the risk of getting stuck. Lovely BLM option with 14 days of camping allowed. ",37.14393,-112.5783,1715.5
"Upper Dilia, Guadalupe County, New Mexico, 87724, United States",Dirt Pullout off 84,"Small dirt pullout next to 119. A mile away from 84. Just enough space for a big rig. Flat, quiet, good AT&T service, slow Verizon.",35.188459,-105.077424,1607.27337078657
"Bellemont, Coconino County, Arizona, 86015, United States",FS-171,"Paved road coming in, dirt road to the left with deep tire divets after the RV campground, high clearance needed if driving over the dirt, I ended up driving on top of the middle carved section and grass next to it. There are some others with vans and RVs here as well but no official spots, some spots have fire rings, there's road noise and trains throughout the night but not terrible.",35.24837,-111.8338,2172.9
"FR 153A, Coconino County, Arizona, United States",Schnebly Hill Overlook,"Coming S down Schnebly Hill turn off the main path right before you reach the vista. it's a rocky path up that will require high clearance, but you'll find a few primitive sites as you make your way up. The sites are all within a mile of the main route.",34.887657,-111.702559,1822.59423828125
"Iron County, Missouri, United States",FS-2363 Dispersed Camping - Murphy Overlook,"Dispersed Camping
AWD or 4x4 Recommended
There are several unmarked camping spots up before you reach this point on the gravel Forest Service Road.  This specific spot has a nice overlook, no light pollution for those wanting to capture some night photography.  Very quiet.
This spot has a firepit and enough dead/downed trees in the area to supplement wood for the fire.
This specific spot can fit maybe two cars, but I'd say one medium size car and a tent.",37.61161,-90.93683,347.7421875
"Quality Plating Company, Zinc Division, 2087, West 2425 South, Woods Cross, Davis County, Utah, 84087, United States",Street parking,"Along the south side of this street there are numerous places to park. Not suitable for anything longer than an overnight, but there’s plenty of room. There were several semis parked here when I came through. ",40.86418,-111.93854,1292.3
"Rockland Street, Portsmouth, Rockingham County, New Hampshire, 03801, United States",Parking lot next to school field,"Flat parking lot next to school field. Only have ""72 hour parking"" sign. 3 other sprinter vans and 1 mid size RV parked here overnight, no problems at all. Big rig could fit but itd be super obvious and neighbors might not like the generator going at night, so wouldn't recommend. Great cell service and quiet.",43.070498,-70.758867,-14.849963857766175
"US 550, Sandoval County, New Mexico, 87053, United States",Gravel Rest Area,Gravel pull off. Very long and wide. Spent the night here with several trucks no problem. ,35.554388,-106.804817,1672.3302822113037
"12245, Red Rock Canyon Road, Summerlin South, Clark County, Nevada, 89135, United States",Red Rock Canyon Road,"Right off the road. Safe spot for simply sleeping at night. Not good for anything else. Noisy in the AM due to traffic. Anything can get here except something super low to the ground due to the drop-off of the road. No privacy. Decent signal. 5 bars on T-Mobil 5G, 5 bars on At&T and Mint Mobil. ",36.14993,-115.37143,978.5
"Wilkinson County, Georgia, United States",Ball state park-WMA and boat launch,it's called ball state park but essentially it's a wma with 2 boat launch areas. there are also 2 paved parking lots with a paved road going to them both. there's a picnic pavilion at one of them and nothing at the other. there are bathrooms at both but are closed now in October and I read that 2 months ago they were closed as well. so I don't expect they open them. there are trails and a rope swing over the water. there is one area down a good dirt road to actually camp. it's surrounded by trees and relatively flat. I don't think RVs could get to it due to the entrance having posts on either side. But the parking lots are plenty large. I wasn't sure if my van would go through at first but it easily does. I've been here all day and only seen a few cars drive thru and head out immediately. there's a big dumpster at the entrance also,32.787817,-82.957506,64.2352294921875
"Middle Rincon Road, Santa Rosa, Sonoma County, California, 95409, United States",Middle Rincon Rd,Parked here 7pm on a Friday night. Left about 9am in the morning. No signs posted until further down. Other cars parked along the street overnight. The market in the shopping center has bathrooms and water fill stations($). Traffic was going by early but wasn’t a bother. Decent spot if you’re just passing through town.,38.475236,-122.672119,8.6
"Wofford Heights Boulevard, Lake Isabella, Kern County, California, 93205, United States",BLM land Keyesville South,"Steep, narrow dirt road leading to beautiful BLM dispersed camping. NO services.  Awesome scenery.  You can make it up here in an SUV with a teardrop, but I walked a couple of sections first!",35.630696,-118.484185,785.8052915122119
"Heber Road, Navajo County, Arizona, United States",Porter Canyon Rd,"I have given the coordinates for the entry to Porter Canyon Rd from Heber Rd or 377.  Look to the west for a communications tower / installation. It is easy to shoot by the entrance so go slow. 
This is BLM and there are plenty of places to camp. Far preferable to the garbage strewn vacant Holbrook. The entry is black torn up tarmac then dirt. Go over a cattle grid and you are there. I camped on the first little cross road you come to. Slightly north. 
It is 5 miles into the center of Holbrook. In late october 2023 not many other campers and all are very spread out. The road noise is virtually non existent yet you can see it clearly. 
Some wild horses wander around but go nowhere near camps. Also some come for pistol and rifle shooting. Everyone I met was super responsible and pleasant to speak to. I never heard a single shot whilst there. 
One of the really nice things about this spot is that it is garbage free. With one small exception. As you approach the little dirt rad crossroads look left. About 100 yards down (south) there is a pull of both sides of the track. It is relatively flat and an easy spot to level your rig. Little bit of junk there the odd tire etc.  There is a small pole there with an antenna.   
T-Mobile comes in very nicely. I stream netflix and YT constantly. No problems. I have been here 11 nights. Leaving tomorrow. Getting chilly and I have a dental appointment in Algodones. 
If you like peace and quiet this is the spot. I will definitely be returning.",34.83765,-110.18331,1612.0893972855172
"478, California Avenue, Boulder City, Clark County, Nevada, 89005, United States",Boulder park,Little park near governement facilities and police station. Very quiet at night and no sign. I ask a police man and he said I can park overnight. ,35.978763,-114.834789,740.45556640625
"1340, South Roeben Road, Visalia, Tulare County, California, 93277, United States",Street parking ,"Quiet spot on a dead end road. Local friends recommend this neighborhood and street. Safe, quiet, beautiful orchard across the street. ",36.323526,-119.358576,93.59653650224207
"AZ 260, Thompson Draw  Summer Homes Unit #1, Gila County, Arizona, United States",Dirt quary off the highway,"large flat area off the highway. lever, cell reception,good for the night.",34.296648,-111.124797,1702.72412109375
"Forest Road 52, Lewis County, Washington, 98304, United States",Forest Road Pull Off,"The first small pulloff off the forest road. Tried to make it down to other sites in the woods but they were taken. Big enough for 1-2 vans or a small RV. Not a great tent spot but could work. Pretty open but couldn’t hear others nearby. You do get a little road noise but not much traffic coming through at night. No t-mobile. One bar of LTE Verizon. Beware there was some trash and broken glass around in the woods. We picked up what we could, but be mindful if you have small children or pets ",46.733473,-121.928296,602.8750035809353
"23, Big Thompson Road, Loveland Heights, Larimer County, Colorado, 80515, United States",Pull out on US-34,Pull out on the side of US-34. Traffic slow’s down at night and get’s quiet. Space for 2-3 camper van. Very close to Estes. Traffic noise is back at 6 am .,40.383409,-105.470122,2243.0398263931274
"1290, Hillcrest Road, Hollister, San Benito County, California, 95023, United States",Hillcrest Rd. Roadside Parking,"Sort of a main road, saw an rv stopped so I parked here as well. 40 mins to Pinnacles. Felt safe, road noise obviously, but tough to find things in this area and this is easy and safe on the side of the road. Mostly level, slight tilt. Good T-Mobile. Great for a night.",36.847049,-121.374827,106.86898430529982
"Geyser Pass Road, San Juan County, Utah, United States",Geyser Pass Rd ,"This road is right off La Sal Loop. The loop was paved to the point of the turn off, and Geyser Pass is easy driving. It's graded and bumpy, but I wouldn't think 4x4 would be required. We saw a couple spots on the way up before choosing this one, and I'm sure there are more if you keep going. At this spot there is wood to be gathered with a little walking; near the trees but not in them. Couple bars with T-Mobile and a satellite would do great. No water source. There is a trailhead maybe .5 to 1 mile up the road with a well maintained pit toilet. (""Toilet in the Sky"" on Gaia Maps haha) Really awesome views and sunrise/sunset along this road. ",38.48171,-109.295281,2624.465540130172
"Wsmr South Route 3623, Socorro County, New Mexico, United States",Govt Land ,Find empty spots area field . There are no signs.   Isolated spot with 1 bar.,33.875996,-106.473291,1540.7926025390625
"Camping Road East, Pinal County, Arizona, United States",Peralta Regional Park,"20$ per night, amazing place to stay here. ",33.361107,-111.364416,595.7001953125
"723, Southwest 29th Street, Pendleton, Umatilla County, Oregon, 97801, United States",Quiet residential street next to park,"just as the title states, it is next to a park.",45.658138,-118.812076,370.8071175767109
"Nebo Ridge, Brown County, Indiana, United States",HNF Nebo Ridge trail campsite,Campsite off of berry ridge road adjacent to Nebo ridge trail. Small rigs only. No fire pit. ,39.059278,-86.214733,246.8
"East Peralta Road, Peralta Trails, Pinal County, Arizona, 85118, United States",Gold Canyon,"Close to Superstition Mountain, lots of places to park along the road, no need for 4wd. 
'Extraordinaire' is the right word, good phone signal",33.349377,-111.413591,582.6899007353932
"251, Railroad Bed Road, Sixth Siding, Beaufort County, North Carolina, 27860, United States",Off the road,"Coordinates are a little off by a one min drive.  Just before the road curves to the right, there is a dirt area where two semi trucks were parked and one other van. Was the only spot in town we could find. Pulled in at 1am and left at 10am. Had no problems and not a lot of road noise. ",35.647248,-76.669357,5.685688608326018
"Beef Basin Road, San Juan County, Utah, United States",Beef Basin Road Dispersed ,Nice flat spot off the side of the road. Room enough for truck camper or tent. Camp ring available. First spot we found open down Beef Basin Road. ,37.976278,-109.619969,1868.529593524523
"Powerline Road, Yucca Valley, San Bernardino County, California, 92284, United States",Sleep with the coyotes / SW of Yucca Valley,"Quiet place southwest and above Yocca Valley.  
Must be some kind of protected area, but is used by ATVs and cross motorcycles.  
Access partly sandy and narrow (Joshua trees).  4x4 advantageous and no large structures.  
Has different ways to stand;  At crossroads, increasingly larger areas are available.",34.088927,-116.452844,1151.211405111717
"836, Helm Road, Villa Alegre Colonia, Fort Hancock, Hudspeth County, Texas, 79839, United States",Fort Hancock Park,City Park with a dirt lot and playground... We nosed up under the trees and stayed a couple nights in our Skoolie to let the kids play... There's a white building next to the park that has a water hose we were able to use to fill our water jugs... Nice quiet spot ,31.294618,-105.848523,1078.7342529296875
"Gold Point Road, Esmeralda County, Nevada, United States",NV Gold Point Historic Marker,Large pullout at the junction of 266 and 774. We stayed for the night on the way to Vegas from Big Pine. Quiet and nobody bothered us. Marginal T-Mobile signal. ,37.437367,-117.285619,1029.736287048439
"La Plata County, Colorado, United States",wagon wheel camp,A little spur off of the main road but completely out of sight. a big lollipop turnaround in a clearing with room for several rigs to get level. a little steep and bumpy coming up the first little section but it's not that bad. some views through the trees. 5G service ,37.406453,-107.920246,3082.891959168907
"Forest Service Road 545B, Coconino County, Arizona, United States",Fire Rd 545B Inner Basin,"On National Forest land, near the entrance to Sunset Crater National Monument. Access by a decent gravel road. Several good sites along this road. NM Visitor Centre hands out a map, showing a variety of dispersed camping options.",35.384241,-111.561261,2163.448214702308
"Spring Canyon Road, Madison County, Montana, United States",Laurin Wilderness Camping ,"At Cattle gate, pass thru it ensure you close gate . 16 day limit.  Cows reside here during the summer, know this . Dirt road accessible by all vehicles, even trailers hiking trails starts here as well.  5G at Gate as you drive further in mobile bars get less . ",45.320082,-112.148867,1633.213710784912
"Garberville Post Office, 368, Sprowel Creek Road, Garberville, Humboldt County, California, 95542, United States","Post Office, Gaberville",I was tired so simple stopped my car in front Post Office and had a guitarra night. Noise from passing cars started arond 7:30. Wifi at library ,40.099041,-123.796194,145.44051119507964
"Browns Valley Road, San Benito County, California, United States",Tres Pinos Creek,"FREE. No facilities. 
Huge flat open area between Panoche Rd (Highway J1) and the river. No shade nor privacy from passing traffic but lovely views over vineyards and mountains to the north.

Some trees at Browns Valley road turnoff for ground tent campers.

River isn't perennial.",36.709416,-121.245026,194.3941650390625
"Pollock Street, New Bern, Craven County, North Carolina, 28562, United States",Waterfront grass lot next to marina ,Huge grass lot/ local fishing spot and river walk right next to marina. Amazing and right on water front. Can fit any sized camper/van/rv. Bathroom in near by gas station but it closes early in the evening. Waterfront restaurant close by. We asked a cop before parking here for the night and he said no problem. Please please be respectful of the area and keep it clean!! This was an awesome place to sleep for the night and great place to park during the day while we explored downtown. Downtown in walking distance ,35.108211,-77.034743,2.6928000040352345
"SMC Warehouse, 1914, 14th Street, Santa Monica, Los Angeles County, California, 90405, United States",Street Parking next to cemetery,Street parking in this neighborhood is good to use with none of that oversized vehicle restrictions like much of the city has. 2 hours parking starting at 9am Monday-Saturday but no overnight restriction. Good spot for a night or two but still keep it low key.,34.016919,-118.477317,43.96329667232931
"Covington Flat Road, Yucca Valley, San Bernardino County, California, United States",SE of Yucca Valley / Entrance Joshua Tree N.P.,"Quiet spot SE of Yucca Valley at the west entrance to Joshua Tree N.P.
Located on the N border of N.P.  and area is used by ATV and cross motorcycles.

Access from Covington Flat Road is washed out (ATV), easier from Indio Ave/La Content Road.  
Both access roads have sandy passages.  

Several camping options and good starting point for N.P.  (Eureka Peak, etc.)",34.07618,-116.359094,1202.4306855991697
"7213, Forest Road 162, Town of Draper, Sawyer County, Wisconsin, 54896, United States",Chequamegon-Nicolet NF,"A turn to the north off WI-70 onto a signed forest road goes directly into the National Forest. After about a half mile or so, a short road on the left leads to a small clearing, perfect for parking. Currently the clearing is blocked to my 10’ tall sprinter by a felled tree brand, but a lower car could pass under. I just stayed on the drive. Relatively flat, absolutely silent and pitch black. One bar TMobile LTE. ",45.897382,-90.784283,468.7615623474121
"County Road 555, Huerfano County, Colorado, United States",BLM off of 69,"Small plot of BLM land right off of CO 69. County road sign is knocked down near entrance. If you past the cow grate and turn left there's a size able bit of land on which you can park. Further down the road there's a farm settlement or something, several trucks drove past but no one bothered me. Some cow pies but the smell isn't too bad. Gorgeous sunsets/rises and views of the mountains ",37.807566,-105.251072,2245.850377430208
"Rustler Park Road, Cochise County, Arizona, United States",Saddle with View and Cellular Service,"This is at the saddle on road 42D, the road to Rustler's Park. 3 bars Verizon, magnificent views, and plenty of easy level ground. This site's a winner.",31.91397,-109.267544,2499.40234375
"NM 61, Grant County, New Mexico, 88034, United States",Near City of Rocks,"Another spot, not well establish but clearish. So quiet. Rocky hill coming up. Probably not good for mid to large sized rigs. Great for day use at City of Rocks.",32.574943,-107.949179,1553.641357421875
"Hughes Creek Road, Lemhi County, Idaho, United States",Hughes creek rd,there's a beautiful open spit with a campfire right and creek near by. if you keep driving you'll run into some houses but this spot is secluded ,45.502435,-113.996725,1260.1591796875
"Clinch Mountain Rest Area, Appalachian Highway, Thorn Hill, Grainger County, East Tennessee, Tennessee, United States",Veterans overlook clinch Mountain,Overlook pull off by Highway camped here two different times signal comes and goes no amenities,36.349889,-83.393517,589.4248173864219
"673, Black Duck Cove Road, Beals, Washington County, Maine, 04611, United States",Black Duck Cove Pulloff,"Pulloff is on the side of a dirt road next to a picnic bench on the water. Very pretty little cove and quiet for the night. I pulled in around sundown and have only seen 2, maybe 3 cars drive by. Only room for one rig, smaller campervans / trucks only. ",44.478064,-67.595839,-19.915252685546875
"Owens River Road, Mono County, California, United States",Owens River Road-FS Road,"One of many great Forrest Service spots off of Owens River Road. This one in particular is on a very smooth dirt road right off of the main paved road, which is great if you don't have 4WD. Barley any car noise from Owens River road, flat, and good T-Mobile. Awesome spot!",37.746864,-118.953095,2260.969473255392
"2566, Helton Creek Road, Union County, Georgia, 30512, United States",Helton Creek Road,A large site on the right about 2 miles down Helton Creek Road. There is a trail in the back that goes to an excellent tent spot. Next to creek.,34.751545,-83.902882,698.197021484375
"Soda Springs Road, Yavapai County, Arizona, 86342, United States",Spot off Soda Springs Rd ,"I do not recommend coming here in a 40ft fifth wheel. Impossible to negotiate the very tight right turn of the main road in. We had to back up, continue further down the road until we could turn around and approach from the east. Very bumpy rocky rod to get in, but doable, go slow. No way to pull over if there is oncoming traffic other then a car or truck without a trailer. The spots are tight and not much space to turn around with a longer trailer. cell service without a booster is good. excellent starlink because it's open sky. Open and exposed if it's windy, red dust underfoot. Lots of prickly pear cacti around so watch the dogs. ",34.673815,-111.72671,1150.1999999999998
"Eightmile Canyon Road, Clark County, Idaho, United States",birtch creek,"there's plenty of wild camping spots along this side of the road. not many chances to pull off but once your along creek, it goes on forever. theres upper & lower access roads. fire rings, minimal cell service, 14 days stays. ",44.082275,-112.872618,1749.46337890625
"12105, Ridgedale Drive, Oak Knoll, Minnetonka, Hennepin County, Minnesota, 55305, United States",Minnetonka Overnight,This is just a paved parking lot across from mall. There are no signs so we only stayed overnight. Was quiet but loud in morning. Good for just an overnight spot.,44.967547,-93.432067,258.4
"46270, North New River Road, Maricopa County, Arizona, 85087, United States",Cattle Grate,"There are few sites off the road, tucked away. This is state land, so the stay is 14 days. It's not marked, but it is near the cattle grate through an open turn-off area. This site is called Cattle Grate because you can hear the cattle grate all the time when cars drive over it. Luckily, it's not too busy. We use brown noise at night, which works great. We have a 36 ft tt and did well getting in, but there are some deep ruts to be minful of driving back, but not too bad. It was also easy to get level. Wifi service is good; we have Starlink and AT&T.  Keep animals in at night due to the coyotes; you never see them during the day. There is hiking around the area and pretty clean. It can also get very dusty. ",33.901417,-112.082146,594.097412109375
"Falling Water Road, Searcy County, Arkansas, United States",Falling Water Creekside Camp,"Larger spot right on the creek, mostly hidden from the road. Follow the off shoot road to the right, down the hill past the pull of spot at the top to get down to the creek. One large firepit and many small ones around the forest floor. Horse trail runs straight through the site. High clearance 4WD vehicle recommended. No service.",35.741744,-92.933357,374.8069458007813
"Minnewawa Truck Trail, Doghouse Junction, San Diego County, California, United States","Otay Mountain, Doghouse Junction",Several flat tent spots around the junction between the towers. Useful for Baja Divide cyclists.,32.600525,-116.841828,1007.5004113363102
"Elko County, Nevada, United States",12 Mile Hotsprings ,"lots of camping if you can get your vehicle down here. we had hard ground due to time of year and our 4x4 long sprinter did just fine. we actually drove across the river past the springs and slept there. beautiful up here, perfect temp! only a couple locals here n there.",41.239973,-114.950316,1757.39453125
"Elkhorn River Trail, Madison County, Nebraska, 68701, United States",Cowboy Trail East Trailhead,"Small parking lot at the end of a nice multi-use trail along the river and adjacent to a park. Quiet at night with minimal cell signal. No signs indicating no camping, no overnight parking, or park closed hours. ",42.003184,-97.40753,456.9503637701273
"127, Pilkington Avenue, Lower Seabright, Seabright, Santa Cruz, Santa Cruz County, California, 95062, United States",Residential Area Parking ,"MODERATOR NOTE: Possibly illegal site. Investigate before spending the night here and report if indeed illegal.

Quiet place in residential area. 5 min walk from beach restrooms. Sign indicating parking is only available during operating hours of the museum. Parked on the opposite side of the sign.",36.965146,-122.010074,-25.64556884765625
"116, Castillo Street, Waterfront, Santa Barbara, Santa Barbara County, California, 93101, United States",Free overnight parking & WiFi ,"Sign says 90 minute parking 9a-6p but stayed all day to explore SB and spent the night in my 25ft class C with no issue due to limited overnight options in SB. Closest bathrooms are the public bathrooms at the marina. Nice park right here with trash cans for pets or to get some sun close to your rig. Picked up some trash while I was there but it wasn’t awful. 

Street sweeping Wednesday 9a-12p. Road noise. Was able to drown it out using WiFi from the hotel across the street. La playa inn…password ********* (passwords not allowed)",34.409184,-119.695429,8.982825978659093
"I 71, Brunswick Hills Township, Medina County, Ohio, 44212, United States",Rest Area Southbound,"Decent little rest stop off of I71 a bit south west of Cleveland. Traffic volume seems to vary however I wasn't disturbed by any noise. Stop has parking lights and a place for big rigs to sleep. Inside has nice clean restrooms and water fountains. Also has vending machines.
Never disturbed by anyone and felt pretty safe sleeping here.",41.209869,-81.794317,307.60415015666723
"Ely Highway, Beaver County, Utah, United States",Frisco historic site/rock kilns,"old historical site not quite sure of the purpose but the town is called Frisco. Followed the road back to some amazing old architecture. several places to pull off and camp/explore. quiet and far from road noise. np people, awesome place to stay and explore. ",38.460622,-113.262139,1970.681884765625
"Sussex Road, Linch, Johnson County, Wyoming, 82640, United States",Large pullout area,This is a large and rare pull out area on the rise of a hill tucked in between some trees and protected from the wind.  There are very few options in this area so we felt grateful to find it.  ,43.630697,-106.205603,1543.859375
"Mountain Loop Highway, Snohomish County, Washington, United States",River Camp,"About 2 miles down the road after the pavement ends. Nice spacious pillow with a fire ring overlooking the river and mountains. The road down is littered with potholes, but none too big. We were able to make it going slow in our econonline. The spot itself is a littlw rocky to back into, anything bigger than a sprinter would have trouble staying level. Loved this spot. Wish it wasn’t so cold or I’d be in the water. No service whatsoever. ",48.056698,-121.424855,562.7055895831436
"US 220, Athens Township, Bradford County, Pennsylvania, 18810, United States",Walmart,"Arrived around 6pm and no other RVs, campers or Trucks but we had called ahead and they advised that overnight parking was fine as long as we parked in back of lot near TGIFridays.  Store/bathroom hours on a Wednesday was 6am -11pm.  Dunkin Donut in Walmart! This parking lot is connected to lots of stores (TJMax, Burlington, Sam's Club etc).  They started doing remodeling construction on the shopping plaza around 730am but it wasn't super loud. Garbage truck did come around 2am on a Wednesday morning! ",41.975016,-76.542316,174.7
"4121, Phelps Road, Town of Hector, Schuyler County, New York, 14818, United States",Catharine Valley Wineries ,"Call ahead to ask if overnight parking is allowed.  Slept 1 night, we arrived after they closed (5pm) and gone before they opened (11am)).  Slight incline but we managed with our van despite not having leveling blocks.  Beautiful view of Seneca Lake.  If you like wine, call ahead to confirm overnight parking is ok and make it a full winery experience! ",42.436994,-76.865356,174.7
"Picket Road, San Juan County, Utah, United States",Picket Rd - Gorgeous Views,"Headed from Capitol Reef toward Blanding, UT and the Needles..started to get dark as the sun was setting at 5pm (!!!) so headed down this road and there was multiple spots. We wanted to a good one either way beautiful views and this spot was it!

Quiet night, 1 bar of reception so it worked but was till slow (we have ATT, TMobile and a Verizon hotspot). 

Spots up and down the road, probably most suitable for all sizes but may be tricky getting large vehicles here. 

Parts of road a rutted on edges so be careful especially if it’s dark! ",37.557842,-109.814651,2101.12158203125
